scope,season,stat_key,stat_name,anomaly_type,match_label,round_label,entity_label,raw_value,parsed_value,expected_range,notes
team,2017,total_passes,Total Passes,order_of_magnitude_high,Sharks v Broncos,1,home,203,203,season median ~ 29,Value is 7.00x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Sharks v Bulldogs,12,away,234,234,season median ~ 29,Value is 8.07x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Sharks v Bulldogs,12,home,228,228,season median ~ 29,Value is 7.86x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Sharks v Cowboys,11,away,247,247,season median ~ 29,Value is 8.52x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Sharks v Cowboys,11,home,185,185,season median ~ 29,Value is 6.38x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Sharks v Dragons,3,away,208,208,season median ~ 29,Value is 7.17x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Sharks v Dragons,3,home,244,244,season median ~ 29,Value is 8.41x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Sharks v Knights,5,away,157,157,season median ~ 29,Value is 5.41x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Sharks v Knights,5,home,238,238,season median ~ 29,Value is 8.21x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Sharks v Sea Eagles,16,away,222,222,season median ~ 29,Value is 7.66x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Sharks v Sea Eagles,16,home,204,204,season median ~ 29,Value is 7.03x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Sharks v Titans,8,away,209,209,season median ~ 29,Value is 7.21x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Sharks v Titans,8,home,222,222,season median ~ 29,Value is 7.66x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Storm v Cowboys,15,away,229,229,season median ~ 29,Value is 7.90x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Storm v Cowboys,15,home,170,170,season median ~ 29,Value is 5.86x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Storm v Titans,10,away,231,231,season median ~ 29,Value is 7.97x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Titans v Broncos,22,away,180,180,season median ~ 29,Value is 6.21x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Titans v Broncos,22,home,214,214,season median ~ 29,Value is 7.38x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Titans v Cowboys,4,away,179,179,season median ~ 29,Value is 6.17x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Titans v Cowboys,4,home,224,224,season median ~ 29,Value is 7.72x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Titans v Dragons,17,away,179,179,season median ~ 29,Value is 6.17x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Titans v Dragons,17,home,195,195,season median ~ 29,Value is 6.72x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Titans v Knights,9,away,164,164,season median ~ 29,Value is 5.66x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Titans v Knights,9,home,257,257,season median ~ 29,Value is 8.86x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Titans v Sea Eagles,11,away,195,195,season median ~ 29,Value is 6.72x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Titans v Sea Eagles,11,home,213,213,season median ~ 29,Value is 7.34x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Titans v Sharks,19,away,200,200,season median ~ 29,Value is 6.90x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Titans v Sharks,19,home,206,206,season median ~ 29,Value is 7.10x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Titans v Warriors,14,away,216,216,season median ~ 29,Value is 7.45x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Titans v Warriors,14,home,204,204,season median ~ 29,Value is 7.03x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Warriors v Broncos,12,away,183,183,season median ~ 29,Value is 6.31x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Warriors v Broncos,12,home,230,230,season median ~ 29,Value is 7.93x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Warriors v Dragons,11,away,202,202,season median ~ 29,Value is 6.97x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Warriors v Dragons,11,home,200,200,season median ~ 29,Value is 6.90x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Warriors v Knights,1,away,214,214,season median ~ 29,Value is 7.38x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Warriors v Knights,1,home,205,205,season median ~ 29,Value is 7.07x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Warriors v Sea Eagles,25,away,188,188,season median ~ 29,Value is 6.48x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Warriors v Sea Eagles,25,home,222,222,season median ~ 29,Value is 7.66x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Warriors v Sharks,21,away,193,193,season median ~ 29,Value is 6.66x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Warriors v Sharks,21,home,190,190,season median ~ 29,Value is 6.55x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Warriors v Titans,5,away,189,189,season median ~ 29,Value is 6.52x the season median
team,2017,total_passes,Total Passes,order_of_magnitude_high,Warriors v Titans,5,home,232,232,season median ~ 29,Value is 8.00x the season median
team,2018,missed_tackles,Missed Tackles,order_of_magnitude_high,Broncos v Dragons,26,away,266,266,season median ~ 15,Value is 17.73x the season median
team,2018,missed_tackles,Missed Tackles,order_of_magnitude_high,Broncos v Dragons,26,home,263,263,season median ~ 15,Value is 17.53x the season median
team,2018,penalty_goals,Penalty Goals,scoring_count_implausibly_high,Sea Eagles v Roosters,19,away,34,34,stat-specific sanity range,
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Broncos v Panthers,19,away,341,341,season median ~ 35,Value is 9.74x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Broncos v Panthers,19,home,282,282,season median ~ 35,Value is 8.06x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Broncos v Raiders,16,away,323,323,season median ~ 35,Value is 9.23x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Broncos v Raiders,16,home,311,311,season median ~ 35,Value is 8.89x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Broncos v Sharks,20,away,320,320,season median ~ 35,Value is 9.14x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Broncos v Sharks,20,home,375,375,season median ~ 35,Value is 10.71x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Broncos v Storm,7,away,308,308,season median ~ 35,Value is 8.80x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Broncos v Storm,7,home,255,255,season median ~ 35,Value is 7.29x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Broncos v Titans,4,away,323,323,season median ~ 35,Value is 9.23x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Broncos v Titans,4,home,344,344,season median ~ 35,Value is 9.83x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Broncos v Warriors,18,away,330,330,season median ~ 35,Value is 9.43x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Broncos v Warriors,18,home,317,317,season median ~ 35,Value is 9.06x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Bulldogs v Warriors,23,away,295,295,season median ~ 35,Value is 8.43x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Bulldogs v Warriors,23,home,346,346,season median ~ 35,Value is 9.89x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Cowboys v Broncos,22,away,314,314,season median ~ 35,Value is 8.97x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Cowboys v Broncos,22,home,267,267,season median ~ 35,Value is 7.63x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Cowboys v Panthers,4,away,314,314,season median ~ 35,Value is 8.97x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Cowboys v Panthers,4,home,283,283,season median ~ 35,Value is 8.09x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Dragons v Broncos,1,away,339,339,season median ~ 35,Value is 9.69x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Dragons v Broncos,1,home,240,240,season median ~ 35,Value is 6.86x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Dragons v Eels,16,away,387,387,season median ~ 35,Value is 11.06x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Dragons v Eels,16,home,350,350,season median ~ 35,Value is 10.00x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Dragons v Knights,4,away,368,368,season median ~ 35,Value is 10.51x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Dragons v Knights,4,home,289,289,season median ~ 35,Value is 8.26x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Dragons v Raiders,11,away,330,330,season median ~ 35,Value is 9.43x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Dragons v Raiders,11,home,285,285,season median ~ 35,Value is 8.14x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Dragons v Storm,9,away,304,304,season median ~ 35,Value is 8.69x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Dragons v Storm,9,home,230,230,season median ~ 35,Value is 6.57x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Dragons v Warriors,21,away,395,395,season median ~ 35,Value is 11.29x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Dragons v Warriors,21,home,352,352,season median ~ 35,Value is 10.06x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Dragons v Wests Tigers,18,away,347,347,season median ~ 35,Value is 9.91x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Dragons v Wests Tigers,18,home,359,359,season median ~ 35,Value is 10.26x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Eels v Sea Eagles,7,away,331,331,season median ~ 35,Value is 9.46x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Eels v Sea Eagles,7,home,248,248,season median ~ 35,Value is 7.09x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Eels v Warriors,11,away,351,351,season median ~ 35,Value is 10.03x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Eels v Warriors,11,home,296,296,season median ~ 35,Value is 8.46x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Knights v Broncos,5,away,330,330,season median ~ 35,Value is 9.43x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Knights v Broncos,5,home,327,327,season median ~ 35,Value is 9.34x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Knights v Dragons,25,away,395,395,season median ~ 35,Value is 11.29x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Knights v Dragons,25,home,287,287,season median ~ 35,Value is 8.20x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Knights v Sharks,12,away,255,255,season median ~ 35,Value is 7.29x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Knights v Sharks,12,home,318,318,season median ~ 35,Value is 9.09x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Knights v Titans,19,away,343,343,season median ~ 35,Value is 9.80x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Knights v Titans,19,home,313,313,season median ~ 35,Value is 8.94x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Panthers v Raiders,21,away,254,254,season median ~ 35,Value is 7.26x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Panthers v Raiders,21,home,262,262,season median ~ 35,Value is 7.49x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Rabbitohs v Wests Tigers,25,away,401,401,season median ~ 35,Value is 11.46x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Rabbitohs v Wests Tigers,25,home,236,236,season median ~ 35,Value is 6.74x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Raiders v Bulldogs,5,away,296,296,season median ~ 35,Value is 8.46x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Raiders v Bulldogs,5,home,323,323,season median ~ 35,Value is 9.23x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Raiders v Eels,6,away,371,371,season median ~ 35,Value is 10.60x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Raiders v Eels,6,home,299,299,season median ~ 35,Value is 8.54x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Raiders v Panthers,14,away,276,276,season median ~ 35,Value is 7.89x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Raiders v Panthers,14,home,353,353,season median ~ 35,Value is 10.09x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Roosters v Panthers,15,away,426,426,season median ~ 35,Value is 12.17x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Roosters v Panthers,15,home,263,263,season median ~ 35,Value is 7.51x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Roosters v Sea Eagles,9,away,270,270,season median ~ 35,Value is 7.71x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Roosters v Sea Eagles,9,home,323,323,season median ~ 35,Value is 9.23x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Roosters v Storm,16,away,336,336,season median ~ 35,Value is 9.60x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Roosters v Storm,16,home,302,302,season median ~ 35,Value is 8.63x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Roosters v Warriors,4,away,209,209,season median ~ 35,Value is 5.97x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Roosters v Warriors,4,home,352,352,season median ~ 35,Value is 10.06x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sea Eagles v Bulldogs,22,away,359,359,season median ~ 35,Value is 10.26x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sea Eagles v Bulldogs,22,home,319,319,season median ~ 35,Value is 9.11x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sea Eagles v Eels,2,away,341,341,season median ~ 35,Value is 9.74x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sea Eagles v Eels,2,home,205,205,season median ~ 35,Value is 5.86x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sea Eagles v Knights,8,away,379,379,season median ~ 35,Value is 10.83x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sea Eagles v Knights,8,home,317,317,season median ~ 35,Value is 9.06x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sea Eagles v Roosters,19,away,318,318,season median ~ 35,Value is 9.09x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sea Eagles v Roosters,19,home,295,295,season median ~ 35,Value is 8.43x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sea Eagles v Titans,23,away,305,305,season median ~ 35,Value is 8.71x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sea Eagles v Titans,23,home,297,297,season median ~ 35,Value is 8.49x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sea Eagles v Warriors,14,away,343,343,season median ~ 35,Value is 9.80x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sea Eagles v Warriors,14,home,341,341,season median ~ 35,Value is 9.74x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sea Eagles v Wests Tigers,6,away,261,261,season median ~ 35,Value is 7.46x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sea Eagles v Wests Tigers,6,home,340,340,season median ~ 35,Value is 9.71x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sharks v Broncos,15,away,331,331,season median ~ 35,Value is 9.46x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sharks v Broncos,15,home,330,330,season median ~ 35,Value is 9.43x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sharks v Dragons,2,away,326,326,season median ~ 35,Value is 9.31x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sharks v Dragons,2,home,304,304,season median ~ 35,Value is 8.69x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sharks v Sea Eagles,21,away,290,290,season median ~ 35,Value is 8.29x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Sharks v Sea Eagles,21,home,280,280,season median ~ 35,Value is 8.00x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Storm v Knights,6,away,325,325,season median ~ 35,Value is 9.29x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Storm v Knights,6,home,257,257,season median ~ 35,Value is 7.34x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Titans v Dragons,3,away,261,261,season median ~ 35,Value is 7.46x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Titans v Dragons,3,home,309,309,season median ~ 35,Value is 8.83x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Titans v Panthers,22,away,336,336,season median ~ 35,Value is 9.60x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Titans v Panthers,22,home,318,318,season median ~ 35,Value is 9.09x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Titans v Sharks,8,away,323,323,season median ~ 35,Value is 9.23x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Titans v Sharks,8,home,380,380,season median ~ 35,Value is 10.86x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Titans v Warriors,20,away,352,352,season median ~ 35,Value is 10.06x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Titans v Warriors,20,home,287,287,season median ~ 35,Value is 8.20x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Warriors v Broncos,6,away,314,314,season median ~ 35,Value is 8.97x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Warriors v Broncos,6,home,333,333,season median ~ 35,Value is 9.51x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Warriors v Cowboys,5,away,327,327,season median ~ 35,Value is 9.34x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Warriors v Cowboys,5,home,351,351,season median ~ 35,Value is 10.03x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Warriors v Dragons,7,away,328,328,season median ~ 35,Value is 9.37x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Warriors v Dragons,7,home,359,359,season median ~ 35,Value is 10.26x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Warriors v Knights,22,away,381,381,season median ~ 35,Value is 10.89x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Warriors v Knights,22,home,314,314,season median ~ 35,Value is 8.97x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Warriors v Raiders,25,away,303,303,season median ~ 35,Value is 8.66x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Warriors v Raiders,25,home,312,312,season median ~ 35,Value is 8.91x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Warriors v Sharks,16,away,305,305,season median ~ 35,Value is 8.71x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Warriors v Sharks,16,home,360,360,season median ~ 35,Value is 10.29x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Warriors v Titans,2,away,321,321,season median ~ 35,Value is 9.17x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Warriors v Titans,2,home,330,330,season median ~ 35,Value is 9.43x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Wests Tigers v Eels,4,away,358,358,season median ~ 35,Value is 10.23x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Wests Tigers v Eels,4,home,295,295,season median ~ 35,Value is 8.43x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Wests Tigers v Roosters,1,away,339,339,season median ~ 35,Value is 9.69x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Wests Tigers v Roosters,1,home,337,337,season median ~ 35,Value is 9.63x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Wests Tigers v Sea Eagles,24,away,293,293,season median ~ 35,Value is 8.37x the season median
team,2018,tackles_made,Tackles Made,order_of_magnitude_high,Wests Tigers v Sea Eagles,24,home,341,341,season median ~ 35,Value is 9.74x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Broncos v Dragons,26,away,187,187,season median ~ 28,Value is 6.68x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Broncos v Dragons,26,home,173,173,season median ~ 28,Value is 6.18x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Broncos v Raiders,16,away,171,171,season median ~ 28,Value is 6.11x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Broncos v Raiders,16,home,206,206,season median ~ 28,Value is 7.36x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Broncos v Sharks,20,away,236,236,season median ~ 28,Value is 8.43x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Broncos v Sharks,20,home,171,171,season median ~ 28,Value is 6.11x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Broncos v Titans,4,away,193,193,season median ~ 28,Value is 6.89x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Broncos v Titans,4,home,201,201,season median ~ 28,Value is 7.18x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Broncos v Warriors,18,away,225,225,season median ~ 28,Value is 8.04x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Broncos v Warriors,18,home,210,210,season median ~ 28,Value is 7.50x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Bulldogs v Rabbitohs,18,away,256,256,season median ~ 28,Value is 9.14x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Bulldogs v Rabbitohs,18,home,226,226,season median ~ 28,Value is 8.07x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Bulldogs v Raiders,17,away,185,185,season median ~ 28,Value is 6.61x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Bulldogs v Raiders,17,home,181,181,season median ~ 28,Value is 6.46x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Bulldogs v Warriors,23,away,233,233,season median ~ 28,Value is 8.32x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Bulldogs v Warriors,23,home,153,153,season median ~ 28,Value is 5.46x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Cowboys v Broncos,22,away,155,155,season median ~ 28,Value is 5.54x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Cowboys v Broncos,22,home,213,213,season median ~ 28,Value is 7.61x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Dragons v Broncos,1,away,162,162,season median ~ 28,Value is 5.79x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Dragons v Broncos,1,home,208,208,season median ~ 28,Value is 7.43x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Dragons v Eels,16,away,219,219,season median ~ 28,Value is 7.82x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Dragons v Eels,16,home,215,215,season median ~ 28,Value is 7.68x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Dragons v Knights,4,away,187,187,season median ~ 28,Value is 6.68x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Dragons v Knights,4,home,249,249,season median ~ 28,Value is 8.89x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Dragons v Raiders,11,away,189,189,season median ~ 28,Value is 6.75x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Dragons v Raiders,11,home,197,197,season median ~ 28,Value is 7.04x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Dragons v Storm,9,away,184,184,season median ~ 28,Value is 6.57x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Dragons v Storm,9,home,178,178,season median ~ 28,Value is 6.36x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Dragons v Warriors,21,away,206,206,season median ~ 28,Value is 7.36x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Dragons v Warriors,21,home,246,246,season median ~ 28,Value is 8.79x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Eels v Warriors,11,away,174,174,season median ~ 28,Value is 6.21x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Eels v Warriors,11,home,215,215,season median ~ 28,Value is 7.68x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Knights v Broncos,5,away,196,196,season median ~ 28,Value is 7.00x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Knights v Broncos,5,home,203,203,season median ~ 28,Value is 7.25x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Knights v Dragons,25,away,146,146,season median ~ 28,Value is 5.21x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Knights v Dragons,25,home,268,268,season median ~ 28,Value is 9.57x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Knights v Sharks,12,away,235,235,season median ~ 28,Value is 8.39x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Knights v Sharks,12,home,209,209,season median ~ 28,Value is 7.46x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Knights v Titans,19,away,207,207,season median ~ 28,Value is 7.39x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Knights v Titans,19,home,222,222,season median ~ 28,Value is 7.93x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Rabbitohs v Wests Tigers,25,away,147,147,season median ~ 28,Value is 5.25x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Rabbitohs v Wests Tigers,25,home,291,291,season median ~ 28,Value is 10.39x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Raiders v Bulldogs,5,away,213,213,season median ~ 28,Value is 7.61x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Raiders v Bulldogs,5,home,166,166,season median ~ 28,Value is 5.93x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Raiders v Eels,6,away,189,189,season median ~ 28,Value is 6.75x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Raiders v Eels,6,home,199,199,season median ~ 28,Value is 7.11x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Raiders v Sharks,10,away,201,201,season median ~ 28,Value is 7.18x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Raiders v Sharks,10,home,159,159,season median ~ 28,Value is 5.68x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Roosters v Sea Eagles,9,away,210,210,season median ~ 28,Value is 7.50x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Roosters v Sea Eagles,9,home,176,176,season median ~ 28,Value is 6.29x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Roosters v Storm,16,away,205,205,season median ~ 28,Value is 7.32x the season median
team,2018,total_passes,Total Passes,order_of_magnitude_high,Roosters v Storm,16,home,201,201,season median ~ 28,Value is 7.18x the season median
